Cshunt,Ls2,W,Cs,Lp,DCPowerConsumption,S11,S22,PowerGain,DrainEfficiency,PAE,PSAT
1.4e-13,1.2e-10,1.7e-05,6e-13,1.8e-10,0.0264,-8.999,-7.293,9.78,45.64,31.67,9.994
1.4e-13,1.2e-10,1.7e-05,6e-13,2.2e-10,0.0264,-10.33,-5.522,9.092,43.05,28.94,9.889
1.4e-13,1.2e-10,1.7e-05,6e-13,2.4e-10,0.0264,-10.66,-4.934,8.808,41.47,27.5,9.862
1.4e-13,1.2e-10,1.7e-05,6e-13,2.6e-10,0.0264,-10.86,-4.484,8.56,39.97,26.17,9.825
1.4e-13,1.2e-10,1.7e-05,6e-13,2.8e-10,0.0264,-10.96,-4.133,8.343,38.61,24.98,9.783
1.4e-13,1.2e-10,1.7e-05,6e-13,3e-10,0.0264,-11.0,-3.853,8.155,37.4,23.92,9.739
1.4e-13,1.2e-10,1.7e-05,5e-13,2e-10,0.0264,-9.859,-6.061,9.335,44.21,30.12,9.936
1.4e-13,1.2e-10,1.7e-05,5e-13,1e-10,0.0264,-4.279,-4.458,10.15,30.57,22.07,9.12
1.4e-13,1.2e-10,1.7e-05,5e-13,1.2e-10,0.0264,-5.403,-7.099,10.6,39.0,28.97,9.709
1.4e-13,1.2e-10,1.7e-05,5e-13,1.4e-10,0.0264,-6.774,-8.527,10.44,43.89,32.24,9.956
1.4e-13,1.2e-10,1.7e-05,5e-13,1.6e-10,0.0264,-8.071,-8.079,10.09,45.66,32.57,10.03
1.4e-13,1.2e-10,1.7e-05,5e-13,1.8e-10,0.0264,-9.113,-7.015,9.699,45.44,31.43,10.0
1.4e-13,1.2e-10,1.7e-05,5e-13,2.2e-10,0.0264,-10.35,-5.325,9.011,42.63,28.64,9.909
1.4e-13,1.2e-10,1.7e-05,5e-13,2.4e-10,0.0264,-10.65,-4.767,8.728,41.02,27.18,9.877
1.4e-13,1.2e-10,1.7e-05,5e-13,2.6e-10,0.0264,-10.81,-4.34,8.481,39.52,25.85,9.836
1.4e-13,1.2e-10,1.7e-05,5e-13,2.8e-10,0.0264,-10.89,-4.006,8.268,38.16,24.66,9.791
1.4e-13,1.2e-10,1.7e-05,5e-13,3e-10,0.0264,-10.92,-3.74,8.082,36.96,23.61,9.745
1.4e-13,1.2e-10,1.7e-05,5.2e-13,2e-10,0.0264,-9.843,-6.115,9.354,44.29,30.18,9.936
1.4e-13,1.2e-10,1.7e-05,5.2e-13,1e-10,0.0264,-4.26,-4.425,10.14,30.42,21.95,9.104
1.4e-13,1.2e-10,1.7e-05,5.2e-13,1.2e-10,0.0264,-5.372,-7.073,10.6,38.87,28.88,9.698
1.4e-13,1.2e-10,1.7e-05,5.2e-13,1.4e-10,0.0264,-6.737,-8.554,10.46,43.82,32.21,9.948
1.4e-13,1.2e-10,1.7e-05,5.2e-13,1.6e-10,0.0264,-8.036,-8.142,10.1,45.66,32.6,10.02
1.4e-13,1.2e-10,1.7e-05,5.2e-13,1.8e-10,0.0264,-9.087,-7.078,9.718,45.49,31.49,10.0
1.4e-13,1.2e-10,1.7e-05,5.2e-13,2.2e-10,0.0264,-10.34,-5.37,9.03,42.73,28.71,9.905
1.4e-13,1.2e-10,1.7e-05,5.2e-13,2.4e-10,0.0264,-10.65,-4.805,8.746,41.13,27.26,9.874
1.4e-13,1.2e-10,1.7e-05,5.2e-13,2.6e-10,0.0264,-10.82,-4.373,8.5,39.62,25.93,9.834
1.4e-13,1.2e-10,1.7e-05,5.2e-13,2.8e-10,0.0264,-10.91,-4.035,8.286,38.27,24.74,9.79
1.4e-13,1.2e-10,1.7e-05,5.2e-13,3e-10,0.0264,-10.93,-3.766,8.099,37.07,23.68,9.744
1.4e-13,1.2e-10,1.7e-05,5.4e-13,2e-10,0.0264,-9.829,-6.165,9.372,44.37,30.24,9.936
1.4e-13,1.2e-10,1.7e-05,5.4e-13,1e-10,0.0264,-4.241,-4.395,10.14,30.28,21.83,9.088
1.4e-13,1.2e-10,1.7e-05,5.4e-13,1.2e-10,0.0264,-5.342,-7.05,10.61,38.75,28.79,9.687
1.4e-13,1.2e-10,1.7e-05,5.4e-13,1.4e-10,0.0264,-6.703,-8.58,10.47,43.75,32.18,9.941
1.4e-13,1.2e-10,1.7e-05,5.4e-13,1.6e-10,0.0264,-8.004,-8.201,10.12,45.66,32.62,10.02
1.4e-13,1.2e-10,1.7e-05,5.4e-13,1.8e-10,0.0264,-9.062,-7.137,9.735,45.53,31.54,10.0
1.4e-13,1.2e-10,1.7e-05,5.4e-13,2.2e-10,0.0264,-10.34,-5.412,9.047,42.82,28.78,9.9
1.4e-13,1.2e-10,1.7e-05,5.4e-13,2.4e-10,0.0264,-10.65,-4.841,8.764,41.22,27.33,9.871
1.4e-13,1.2e-10,1.7e-05,5.4e-13,2.6e-10,0.0264,-10.83,-4.404,8.517,39.72,26.0,9.832
1.4e-13,1.2e-10,1.7e-05,5.4e-13,2.8e-10,0.0264,-10.92,-4.062,8.302,38.37,24.81,9.788
1.4e-13,1.2e-10,1.7e-05,5.4e-13,3e-10,0.0264,-10.95,-3.79,8.115,37.16,23.75,9.743
1.4e-13,1.2e-10,1.7e-05,5.6e-13,2e-10,0.0264,-9.816,-6.212,9.388,44.44,30.28,9.935
1.4e-13,1.2e-10,1.7e-05,5.6e-13,1e-10,0.0264,-4.225,-4.367,10.13,30.14,21.72,9.074
1.4e-13,1.2e-10,1.7e-05,5.6e-13,1.2e-10,0.0264,-5.316,-7.029,10.61,38.64,28.7,9.676
1.4e-13,1.2e-10,1.7e-05,5.6e-13,1.4e-10,0.0264,-6.671,-8.603,10.48,43.69,32.15,9.934
1.4e-13,1.2e-10,1.7e-05,5.6e-13,1.6e-10,0.0264,-7.974,-8.256,10.14,45.65,32.64,10.01
1.4e-13,1.2e-10,1.7e-05,5.6e-13,1.8e-10,0.0264,-9.039,-7.192,9.751,45.57,31.59,9.998
1.4e-13,1.2e-10,1.7e-05,5.6e-13,2.2e-10,0.0264,-10.33,-5.451,9.064,42.9,28.84,9.896
1.4e-13,1.2e-10,1.7e-05,5.6e-13,2.4e-10,0.0264,-10.66,-4.874,8.78,41.31,27.39,9.868
1.4e-13,1.2e-10,1.7e-05,5.6e-13,2.6e-10,0.0264,-10.84,-4.432,8.532,39.81,26.06,9.829
1.4e-13,1.2e-10,1.7e-05,5.6e-13,2.8e-10,0.0264,-10.93,-4.087,8.317,38.46,24.87,9.786
1.4e-13,1.2e-10,1.7e-05,5.6e-13,3e-10,0.0264,-10.97,-3.813,8.13,37.25,23.82,9.742
1.4e-13,1.2e-10,1.7e-05,5.8e-13,2e-10,0.0264,-9.803,-6.256,9.403,44.5,30.33,9.934
1.4e-13,1.2e-10,1.7e-05,5.8e-13,1e-10,0.0264,-4.209,-4.341,10.12,30.02,21.62,9.06
1.4e-13,1.2e-10,1.7e-05,5.8e-13,1.2e-10,0.0264,-5.291,-7.009,10.62,38.53,28.63,9.666
1.4e-13,1.2e-10,1.7e-05,5.8e-13,1.4e-10,0.0264,-6.641,-8.625,10.49,43.63,32.12,9.927
1.4e-13,1.2e-10,1.7e-05,5.8e-13,1.6e-10,0.0264,-7.947,-8.307,10.15,45.65,32.66,10.01
1.4e-13,1.2e-10,1.7e-05,5.8e-13,1.8e-10,0.0264,-9.018,-7.244,9.766,45.61,31.63,9.996
1.4e-13,1.2e-10,1.7e-05,5.8e-13,2.2e-10,0.0264,-10.33,-5.488,9.079,42.98,28.89,9.892
1.4e-13,1.2e-10,1.7e-05,5.8e-13,2.4e-10,0.0264,-10.66,-4.905,8.794,41.39,27.45,9.865
1.4e-13,1.2e-10,1.7e-05,5.8e-13,2.6e-10,0.0264,-10.85,-4.459,8.546,39.89,26.12,9.827
1.4e-13,1.2e-10,1.7e-05,5.8e-13,2.8e-10,0.0264,-10.95,-4.111,8.331,38.54,24.93,9.785
1.4e-13,1.2e-10,1.7e-05,5.8e-13,3e-10,0.0264,-10.98,-3.833,8.143,37.33,23.87,9.74
1.4e-13,1.2e-10,1.7e-05,6.2e-13,2e-10,0.0264,-9.781,-6.337,9.43,44.61,30.4,9.933
1.4e-13,1.2e-10,1.7e-05,6.2e-13,1e-10,0.0264,-4.181,-4.295,10.11,29.79,21.43,9.035
1.4e-13,1.2e-10,1.7e-05,6.2e-13,1.2e-10,0.0264,-5.246,-6.972,10.63,38.34,28.49,9.648
1.4e-13,1.2e-10,1.7e-05,6.2e-13,1.4e-10,0.0264,-6.588,-8.664,10.51,43.52,32.07,9.915
1.4e-13,1.2e-10,1.7e-05,6.2e-13,1.6e-10,0.0264,-7.897,-8.402,10.18,45.64,32.69,10.0
1.4e-13,1.2e-10,1.7e-05,6.2e-13,1.8e-10,0.0264,-8.98,-7.339,9.793,45.67,31.7,9.992
1.4e-13,1.2e-10,1.7e-05,6.2e-13,2.2e-10,0.0264,-10.32,-5.555,9.105,43.11,28.98,9.885
1.4e-13,1.2e-10,1.7e-05,6.2e-13,2.4e-10,0.0264,-10.67,-4.962,8.82,41.54,27.55,9.859
1.4e-13,1.2e-10,1.7e-05,6.2e-13,2.6e-10,0.0264,-10.87,-4.507,8.572,40.04,26.22,9.822
1.4e-13,1.2e-10,1.7e-05,6.2e-13,2.8e-10,0.0264,-10.97,-4.153,8.355,38.68,25.02,9.781
1.4e-13,1.2e-10,1.7e-05,6.2e-13,3e-10,0.0264,-11.01,-3.871,8.167,37.47,23.97,9.737
1.4e-13,1.2e-10,1.7e-05,6.4e-13,2e-10,0.0264,-9.771,-6.374,9.443,44.66,30.43,9.932
1.4e-13,1.2e-10,1.7e-05,6.4e-13,1e-10,0.0264,-4.168,-4.275,10.11,29.69,21.35,9.023
1.4e-13,1.2e-10,1.7e-05,6.4e-13,1.2e-10,0.0264,-5.226,-6.956,10.63,38.25,28.42,9.64
1.4e-13,1.2e-10,1.7e-05,6.4e-13,1.4e-10,0.0264,-6.564,-8.682,10.52,43.48,32.05,9.909
1.4e-13,1.2e-10,1.7e-05,6.4e-13,1.6e-10,0.0264,-7.874,-8.445,10.19,45.63,32.7,9.998
1.4e-13,1.2e-10,1.7e-05,6.4e-13,1.8e-10,0.0264,-8.963,-7.382,9.805,45.7,31.73,9.989
1.4e-13,1.2e-10,1.7e-05,6.4e-13,2.2e-10,0.0264,-10.32,-5.585,9.117,43.17,29.02,9.881
1.4e-13,1.2e-10,1.7e-05,6.4e-13,2.4e-10,0.0264,-10.67,-4.987,8.832,41.6,27.59,9.856
1.4e-13,1.2e-10,1.7e-05,6.4e-13,2.6e-10,0.0264,-10.87,-4.529,8.583,40.11,26.26,9.82
1.4e-13,1.2e-10,1.7e-05,6.4e-13,2.8e-10,0.0264,-10.98,-4.172,8.366,38.75,25.07,9.779
1.4e-13,1.2e-10,1.7e-05,6.4e-13,3e-10,0.0264,-11.03,-3.888,8.177,37.53,24.01,9.736
1.4e-13,1.2e-10,1.7e-05,6.6e-13,2e-10,0.0264,-9.762,-6.409,9.454,44.7,30.46,9.93
1.4e-13,1.2e-10,1.7e-05,6.6e-13,1e-10,0.0264,-4.156,-4.256,10.1,29.6,21.27,9.012
1.4e-13,1.2e-10,1.7e-05,6.6e-13,1.2e-10,0.0264,-5.207,-6.94,10.64,38.17,28.36,9.632
1.4e-13,1.2e-10,1.7e-05,6.6e-13,1.4e-10,0.0264,-6.542,-8.698,10.53,43.43,32.02,9.903
1.4e-13,1.2e-10,1.7e-05,6.6e-13,1.6e-10,0.0264,-7.853,-8.486,10.2,45.63,32.71,9.994
1.4e-13,1.2e-10,1.7e-05,6.6e-13,1.8e-10,0.0264,-8.947,-7.424,9.817,45.73,31.76,9.987
1.4e-13,1.2e-10,1.7e-05,6.6e-13,2.2e-10,0.0264,-10.32,-5.614,9.129,43.23,29.06,9.877
1.4e-13,1.2e-10,1.7e-05,6.6e-13,2.4e-10,0.0264,-10.67,-5.011,8.843,41.66,27.63,9.853
1.4e-13,1.2e-10,1.7e-05,6.6e-13,2.6e-10,0.0264,-10.88,-4.55,8.594,40.17,26.3,9.817
1.4e-13,1.2e-10,1.7e-05,6.6e-13,2.8e-10,0.0264,-10.99,-4.19,8.376,38.81,25.11,9.777
1.4e-13,1.2e-10,1.7e-05,6.6e-13,3e-10,0.0264,-11.04,-3.903,8.187,37.59,24.05,9.734
1.4e-13,1.2e-10,1.7e-05,6.8e-13,2e-10,0.0264,-9.753,-6.442,9.465,44.74,30.49,9.929
1.4e-13,1.2e-10,1.7e-05,6.8e-13,1e-10,0.0264,-4.145,-4.238,10.1,29.51,21.2,9.002
1.4e-13,1.2e-10,1.7e-05,6.8e-13,1.2e-10,0.0264,-5.189,-6.926,10.64,38.09,28.3,9.624
1.4e-13,1.2e-10,1.7e-05,6.8e-13,1.4e-10,0.0264,-6.521,-8.714,10.54,43.38,32.0,9.898
1.4e-13,1.2e-10,1.7e-05,6.8e-13,1.6e-10,0.0264,-7.834,-8.525,10.21,45.62,32.72,9.991
1.4e-13,1.2e-10,1.7e-05,6.8e-13,1.8e-10,0.0264,-8.932,-7.463,9.828,45.75,31.79,9.985
1.4e-13,1.2e-10,1.7e-05,6.8e-13,2.2e-10,0.0264,-10.32,-5.641,9.139,43.28,29.09,9.874
1.4e-13,1.2e-10,1.7e-05,6.8e-13,2.4e-10,0.0264,-10.67,-5.034,8.853,41.71,27.67,9.85
1.4e-13,1.2e-10,1.7e-05,6.8e-13,2.6e-10,0.0264,-10.89,-4.569,8.603,40.22,26.34,9.815
1.4e-13,1.2e-10,1.7e-05,6.8e-13,2.8e-10,0.0264,-11.0,-4.207,8.385,38.86,25.14,9.775
1.4e-13,1.2e-10,1.7e-05,6.8e-13,3e-10,0.0264,-11.05,-3.918,8.196,37.65,24.08,9.733
1.4e-13,1.2e-10,1.7e-05,7e-13,2e-10,0.0264,-9.745,-6.473,9.475,44.78,30.51,9.928
1.4e-13,1.2e-10,1.7e-05,7e-13,1e-10,0.0264,-4.135,-4.221,10.1,29.43,21.13,8.992
1.4e-13,1.2e-10,1.7e-05,7e-13,1.2e-10,0.0264,-5.172,-6.912,10.64,38.01,28.25,9.617
1.4e-13,1.2e-10,1.7e-05,7e-13,1.4e-10,0.0264,-6.501,-8.728,10.55,43.34,31.98,9.893
1.4e-13,1.2e-10,1.7e-05,7e-13,1.6e-10,0.0264,-7.815,-8.562,10.22,45.61,32.73,9.987
1.4e-13,1.2e-10,1.7e-05,7e-13,1.8e-10,0.0264,-8.918,-7.5,9.838,45.77,31.81,9.983
1.4e-13,1.2e-10,1.7e-05,7e-13,2.2e-10,0.0264,-10.31,-5.667,9.149,43.32,29.12,9.871
1.4e-13,1.2e-10,1.7e-05,7e-13,2.4e-10,0.0264,-10.68,-5.055,8.863,41.76,27.7,9.847
1.4e-13,1.2e-10,1.7e-05,7e-13,2.6e-10,0.0264,-10.89,-4.587,8.613,40.27,26.37,9.813
1.4e-13,1.2e-10,1.7e-05,7e-13,2.8e-10,0.0264,-11.01,-4.222,8.394,38.91,25.18,9.773
1.4e-13,1.2e-10,1.7e-05,7e-13,3e-10,0.0264,-11.07,-3.932,8.204,37.7,24.12,9.731
1.4e-13,1.2e-10,1.8e-05,6e-13,2e-10,0.02795,-11.4,-6.881,8.968,43.94,29.37,10.11
1.4e-13,1.2e-10,1.8e-05,6e-13,1e-10,0.02795,-5.188,-5.066,9.535,30.98,21.32,9.307
1.4e-13,1.2e-10,1.8e-05,6e-13,1.2e-10,0.02795,-6.403,-8.298,10.04,39.49,27.77,9.876
1.4e-13,1.2e-10,1.8e-05,6e-13,1.4e-10,0.02795,-7.882,-10.2,9.953,44.28,30.64,10.11
1.4e-13,1.2e-10,1.8e-05,6e-13,1.6e-10,0.02795,-9.312,-9.507,9.653,45.84,31.46,10.17
1.4e-13,1.2e-10,1.8e-05,6e-13,1.8e-10,0.02795,-10.51,-8.075,9.304,45.37,30.75,10.14
1.4e-13,1.2e-10,1.8e-05,6e-13,2.2e-10,0.02795,-12.02,-5.997,8.664,42.24,27.82,10.09
1.4e-13,1.2e-10,1.8e-05,6e-13,2.4e-10,0.02795,-12.42,-5.344,8.395,40.56,26.34,10.06
1.4e-13,1.2e-10,1.8e-05,6e-13,2.6e-10,0.02795,-12.65,-4.851,8.162,39.03,25.0,10.01
1.4e-13,1.2e-10,1.8e-05,6e-13,2.8e-10,0.02795,-12.78,-4.47,7.958,37.95,23.82,9.966
1.4e-13,1.2e-10,1.8e-05,6e-13,3e-10,0.02795,-12.83,-4.168,7.778,37.15,22.79,9.918
1.4e-13,1.2e-10,1.8e-05,5e-13,2e-10,0.02795,-11.48,-6.622,8.892,43.59,29.13,10.14
1.4e-13,1.2e-10,1.8e-05,5e-13,1e-10,0.02795,-5.283,-5.234,9.57,31.65,21.85,9.378
1.4e-13,1.2e-10,1.8e-05,5e-13,1.2e-10,0.02795,-6.551,-8.426,10.02,40.03,28.16,9.927
1.4e-13,1.2e-10,1.8e-05,5e-13,1.4e-10,0.02795,-8.056,-10.01,9.901,44.53,30.87,10.14
1.4e-13,1.2e-10,1.8e-05,5e-13,1.6e-10,0.02795,-9.478,-9.154,9.586,45.8,31.46,10.19
1.4e-13,1.2e-10,1.8e-05,5e-13,1.8e-10,0.02795,-10.64,-7.755,9.23,45.12,30.6,10.14
1.4e-13,1.2e-10,1.8e-05,5e-13,2.2e-10,0.02795,-12.05,-5.786,8.588,41.83,27.55,10.11
1.4e-13,1.2e-10,1.8e-05,5e-13,2.4e-10,0.02795,-12.4,-5.168,8.321,40.14,26.05,10.07
1.4e-13,1.2e-10,1.8e-05,5e-13,2.6e-10,0.02795,-12.6,-4.701,8.09,38.61,24.71,10.02
1.4e-13,1.2e-10,1.8e-05,5e-13,2.8e-10,0.02795,-12.7,-4.338,7.888,37.73,23.54,9.974
1.4e-13,1.2e-10,1.8e-05,5e-13,3e-10,0.02795,-12.73,-4.051,7.71,36.91,22.52,9.924
1.4e-13,1.2e-10,1.8e-05,5.2e-13,2e-10,0.02795,-11.47,-6.681,8.91,43.67,29.19,10.13
1.4e-13,1.2e-10,1.8e-05,5.2e-13,1e-10,0.02795,-5.261,-5.195,9.562,31.5,21.73,9.362
1.4e-13,1.2e-10,1.8e-05,5.2e-13,1.2e-10,0.02795,-6.517,-8.396,10.02,39.91,28.07,9.915
1.4e-13,1.2e-10,1.8e-05,5.2e-13,1.4e-10,0.02795,-8.016,-10.06,9.913,44.47,30.82,10.13
1.4e-13,1.2e-10,1.8e-05,5.2e-13,1.6e-10,0.02795,-9.439,-9.234,9.602,45.81,31.46,10.18
1.4e-13,1.2e-10,1.8e-05,5.2e-13,1.8e-10,0.02795,-10.61,-7.828,9.248,45.18,30.64,10.14
1.4e-13,1.2e-10,1.8e-05,5.2e-13,2.2e-10,0.02795,-12.05,-5.834,8.606,41.93,27.61,10.11
1.4e-13,1.2e-10,1.8e-05,5.2e-13,2.4e-10,0.02795,-12.41,-5.209,8.339,40.24,26.12,10.07
1.4e-13,1.2e-10,1.8e-05,5.2e-13,2.6e-10,0.02795,-12.61,-4.736,8.107,38.71,24.79,10.02
1.4e-13,1.2e-10,1.8e-05,5.2e-13,2.8e-10,0.02795,-12.72,-4.369,7.904,37.79,23.61,9.973
1.4e-13,1.2e-10,1.8e-05,5.2e-13,3e-10,0.02795,-12.75,-4.078,7.726,36.97,22.59,9.923
1.4e-13,1.2e-10,1.8e-05,5.4e-13,2e-10,0.02795,-11.45,-6.736,8.926,43.75,29.24,10.13
1.4e-13,1.2e-10,1.8e-05,5.4e-13,1e-10,0.02795,-5.241,-5.159,9.554,31.35,21.61,9.347
1.4e-13,1.2e-10,1.8e-05,5.4e-13,1.2e-10,0.02795,-6.485,-8.369,10.03,39.79,27.99,9.905
1.4e-13,1.2e-10,1.8e-05,5.4e-13,1.4e-10,0.02795,-7.978,-10.1,9.924,44.42,30.77,10.13
1.4e-13,1.2e-10,1.8e-05,5.4e-13,1.6e-10,0.02795,-9.404,-9.309,9.616,45.82,31.46,10.18
1.4e-13,1.2e-10,1.8e-05,5.4e-13,1.8e-10,0.02795,-10.58,-7.895,9.263,45.23,30.67,10.14
1.4e-13,1.2e-10,1.8e-05,5.4e-13,2.2e-10,0.02795,-12.04,-5.879,8.622,42.02,27.67,10.1
1.4e-13,1.2e-10,1.8e-05,5.4e-13,2.4e-10,0.02795,-12.41,-5.246,8.355,40.33,26.19,10.07
1.4e-13,1.2e-10,1.8e-05,5.4e-13,2.6e-10,0.02795,-12.62,-4.768,8.122,38.8,24.85,10.02
1.4e-13,1.2e-10,1.8e-05,5.4e-13,2.8e-10,0.02795,-12.73,-4.397,7.919,37.84,23.67,9.971
1.4e-13,1.2e-10,1.8e-05,5.4e-13,3e-10,0.02795,-12.77,-4.103,7.741,37.02,22.65,9.922
1.4e-13,1.2e-10,1.8e-05,5.6e-13,2e-10,0.02795,-11.43,-6.787,8.941,43.82,29.29,10.12
1.4e-13,1.2e-10,1.8e-05,5.6e-13,1e-10,0.02795,-5.222,-5.125,9.548,31.22,21.51,9.332
1.4e-13,1.2e-10,1.8e-05,5.6e-13,1.2e-10,0.02795,-6.456,-8.344,10.03,39.68,27.91,9.895
1.4e-13,1.2e-10,1.8e-05,5.6e-13,1.4e-10,0.02795,-7.944,-10.13,9.934,44.37,30.73,10.12
1.4e-13,1.2e-10,1.8e-05,5.6e-13,1.6e-10,0.02795,-9.371,-9.379,9.63,45.83,31.46,10.17
1.4e-13,1.2e-10,1.8e-05,5.6e-13,1.8e-10,0.02795,-10.55,-7.959,9.278,45.28,30.7,10.14
1.4e-13,1.2e-10,1.8e-05,5.6e-13,2.2e-10,0.02795,-12.03,-5.921,8.637,42.1,27.73,10.1
1.4e-13,1.2e-10,1.8e-05,5.6e-13,2.4e-10,0.02795,-12.41,-5.281,8.369,40.41,26.24,10.06
1.4e-13,1.2e-10,1.8e-05,5.6e-13,2.6e-10,0.02795,-12.64,-4.798,8.137,38.88,24.91,10.02
1.4e-13,1.2e-10,1.8e-05,5.6e-13,2.8e-10,0.02795,-12.75,-4.423,7.933,37.88,23.73,9.97
1.4e-13,1.2e-10,1.8e-05,5.6e-13,3e-10,0.02795,-12.79,-4.126,7.754,37.07,22.7,9.921
1.4e-13,1.2e-10,1.8e-05,5.8e-13,2e-10,0.02795,-11.42,-6.836,8.955,43.88,29.33,10.12
1.4e-13,1.2e-10,1.8e-05,5.8e-13,1e-10,0.02795,-5.204,-5.095,9.541,31.09,21.41,9.319
1.4e-13,1.2e-10,1.8e-05,5.8e-13,1.2e-10,0.02795,-6.428,-8.32,10.04,39.58,27.84,9.885
1.4e-13,1.2e-10,1.8e-05,5.8e-13,1.4e-10,0.02795,-7.912,-10.17,9.944,44.32,30.68,10.11
1.4e-13,1.2e-10,1.8e-05,5.8e-13,1.6e-10,0.02795,-9.34,-9.445,9.642,45.83,31.46,10.17
1.4e-13,1.2e-10,1.8e-05,5.8e-13,1.8e-10,0.02795,-10.53,-8.019,9.292,45.33,30.73,10.14
1.4e-13,1.2e-10,1.8e-05,5.8e-13,2.2e-10,0.02795,-12.03,-5.961,8.651,42.17,27.78,10.1
1.4e-13,1.2e-10,1.8e-05,5.8e-13,2.4e-10,0.02795,-12.42,-5.314,8.383,40.49,26.29,10.06
1.4e-13,1.2e-10,1.8e-05,5.8e-13,2.6e-10,0.02795,-12.65,-4.825,8.15,38.96,24.96,10.02
1.4e-13,1.2e-10,1.8e-05,5.8e-13,2.8e-10,0.02795,-12.76,-4.447,7.946,37.92,23.78,9.968
1.4e-13,1.2e-10,1.8e-05,5.8e-13,3e-10,0.02795,-12.81,-4.148,7.767,37.11,22.75,9.919
1.4e-13,1.2e-10,1.8e-05,6.2e-13,2e-10,0.02795,-11.39,-6.924,8.98,44.0,29.41,10.11
1.4e-13,1.2e-10,1.8e-05,6.2e-13,1e-10,0.02795,-5.173,-5.04,9.53,30.87,21.23,9.295
1.4e-13,1.2e-10,1.8e-05,6.2e-13,1.2e-10,0.02795,-6.379,-8.277,10.04,39.4,27.71,9.868
1.4e-13,1.2e-10,1.8e-05,6.2e-13,1.4e-10,0.02795,-7.854,-10.23,9.961,44.23,30.6,10.1
1.4e-13,1.2e-10,1.8e-05,6.2e-13,1.6e-10,0.02795,-9.285,-9.566,9.664,45.84,31.45,10.16
1.4e-13,1.2e-10,1.8e-05,6.2e-13,1.8e-10,0.02795,-10.49,-8.128,9.316,45.4,30.77,10.13
1.4e-13,1.2e-10,1.8e-05,6.2e-13,2.2e-10,0.02795,-12.02,-6.032,8.676,42.3,27.86,10.09
1.4e-13,1.2e-10,1.8e-05,6.2e-13,2.4e-10,0.02795,-12.42,-5.373,8.407,40.62,26.38,10.05
1.4e-13,1.2e-10,1.8e-05,6.2e-13,2.6e-10,0.02795,-12.66,-4.876,8.173,39.09,25.04,10.01
1.4e-13,1.2e-10,1.8e-05,6.2e-13,2.8e-10,0.02795,-12.79,-4.491,7.969,37.98,23.87,9.964
1.4e-13,1.2e-10,1.8e-05,6.2e-13,3e-10,0.02795,-12.85,-4.186,7.789,37.18,22.83,9.916
1.4e-13,1.2e-10,1.8e-05,6.4e-13,2e-10,0.02795,-11.38,-6.964,8.991,44.05,29.44,10.1
1.4e-13,1.2e-10,1.8e-05,6.4e-13,1e-10,0.02795,-5.158,-5.016,9.525,30.77,21.15,9.283
1.4e-13,1.2e-10,1.8e-05,6.4e-13,1.2e-10,0.02795,-6.357,-8.257,10.04,39.31,27.65,9.86
1.4e-13,1.2e-10,1.8e-05,6.4e-13,1.4e-10,0.02795,-7.828,-10.26,9.969,44.19,30.56,10.1
1.4e-13,1.2e-10,1.8e-05,6.4e-13,1.6e-10,0.02795,-9.26,-9.622,9.674,45.84,31.45,10.16
1.4e-13,1.2e-10,1.8e-05,6.4e-13,1.8e-10,0.02795,-10.47,-8.178,9.327,45.44,30.79,10.13
1.4e-13,1.2e-10,1.8e-05,6.4e-13,2.2e-10,0.02795,-12.02,-6.064,8.687,42.36,27.9,10.09
1.4e-13,1.2e-10,1.8e-05,6.4e-13,2.4e-10,0.02795,-12.43,-5.4,8.418,40.68,26.42,10.05
1.4e-13,1.2e-10,1.8e-05,6.4e-13,2.6e-10,0.02795,-12.67,-4.898,8.183,39.15,25.08,10.01
1.4e-13,1.2e-10,1.8e-05,6.4e-13,2.8e-10,0.02795,-12.8,-4.511,7.979,38.01,23.9,9.962
1.4e-13,1.2e-10,1.8e-05,6.4e-13,3e-10,0.02795,-12.86,-4.204,7.799,37.21,22.87,9.914
1.4e-13,1.2e-10,1.8e-05,6.6e-13,2e-10,0.02795,-11.37,-7.002,9.001,44.09,29.47,10.1
1.4e-13,1.2e-10,1.8e-05,6.6e-13,1e-10,0.02795,-5.145,-4.993,9.52,30.67,21.07,9.273
1.4e-13,1.2e-10,1.8e-05,6.6e-13,1.2e-10,0.02795,-6.337,-8.239,10.05,39.24,27.59,9.852
1.4e-13,1.2e-10,1.8e-05,6.6e-13,1.4e-10,0.02795,-7.804,-10.28,9.976,44.15,30.53,10.09
1.4e-13,1.2e-10,1.8e-05,6.6e-13,1.6e-10,0.02795,-9.237,-9.675,9.684,45.84,31.44,10.16
1.4e-13,1.2e-10,1.8e-05,6.6e-13,1.8e-10,0.02795,-10.45,-8.226,9.337,45.47,30.81,10.13
1.4e-13,1.2e-10,1.8e-05,6.6e-13,2.2e-10,0.02795,-12.01,-6.095,8.697,42.41,27.93,10.08
1.4e-13,1.2e-10,1.8e-05,6.6e-13,2.4e-10,0.02795,-12.43,-5.425,8.428,40.74,26.46,10.05
1.4e-13,1.2e-10,1.8e-05,6.6e-13,2.6e-10,0.02795,-12.68,-4.92,8.193,39.2,25.12,10.01
1.4e-13,1.2e-10,1.8e-05,6.6e-13,2.8e-10,0.02795,-12.82,-4.529,7.988,38.03,23.94,9.96
