C1,W,Lg,Ls,VGS,Bandwidth,DCPowerConsumption,S11,NoiseFigure,PowerGain
1e-13,3.89e-06,5.56e-09,1.5e-10,0.5,3325000000,0.0001178,-10.6,1.853,2.882
1e-13,3.89e-06,5.56e-09,1.5e-10,0.6333,5332000000,0.0006549,-20.48,1.677,7.709
1e-13,3.89e-06,5.56e-09,1.5e-10,0.7667,6123000000,0.001593,-18.57,1.674,8.699
1e-13,3.89e-06,5.56e-09,1.75e-10,0.9,6940000000,0.002649,-15.78,1.697,8.253
1e-13,3.89e-06,5.56e-09,1.75e-10,0.5,3456000000,0.0001178,-12.07,1.849,2.585
1e-13,3.89e-06,5.56e-09,1.75e-10,0.6333,5708000000,0.0006549,-19.0,1.676,7.182
1e-13,3.89e-06,5.56e-09,1.75e-10,0.7667,6701000000,0.001593,-15.52,1.674,8.092
1e-13,3.89e-06,5.56e-09,2e-10,0.9,7665000000,0.002649,-13.41,1.694,7.657
1e-13,3.89e-06,5.56e-09,2e-10,0.5,3590000000,0.0001178,-13.67,1.846,2.295
1e-13,3.89e-06,5.56e-09,2e-10,0.6333,6099000000,0.0006549,-16.41,1.675,6.68
1e-13,3.89e-06,5.56e-09,2e-10,0.7667,7333000000,0.001593,-13.24,1.674,7.52
1e-13,3.89e-06,5.78e-09,1e-10,0.9,5137000000,0.002649,-16.62,1.683,10.38
1e-13,3.89e-06,5.78e-09,1e-10,0.5,3011000000,0.0001178,-7.53,1.854,3.592
1e-13,3.89e-06,5.78e-09,1e-10,0.6333,4358000000,0.0006549,-14.71,1.664,9.157
1e-13,3.89e-06,5.78e-09,1e-10,0.7667,4925000000,0.001593,-19.05,1.66,10.27
1e-13,3.89e-06,5.78e-09,1.25e-10,0.9,5636000000,0.002649,-19.53,1.683,9.693
1e-13,3.89e-06,5.78e-09,1.25e-10,0.5,3119000000,0.0001178,-8.743,1.848,3.304
1e-13,3.89e-06,5.78e-09,1.25e-10,0.6333,4744000000,0.0006549,-20.25,1.662,8.519
1e-13,3.89e-06,5.78e-09,1.25e-10,0.7667,5446000000,0.001593,-34.09,1.658,9.535
1e-13,3.89e-06,5.78e-09,1.5e-10,0.9,6179000000,0.002649,-18.19,1.683,9.045
1e-13,3.89e-06,5.78e-09,1.5e-10,0.5,3233000000,0.0001178,-10.07,1.842,3.02
1e-13,3.89e-06,5.78e-09,1.5e-10,0.6333,5136000000,0.0006549,-33.28,1.659,7.921
1e-13,3.89e-06,5.78e-09,1.5e-10,0.7667,6017000000,0.001593,-24.57,1.656,8.857
1e-13,3.89e-06,5.78e-09,1.75e-10,0.9,6784000000,0.002649,-15.49,1.683,8.436
1e-13,3.89e-06,5.78e-09,1.75e-10,0.5,3350000000,0.0001178,-11.53,1.837,2.74
1e-13,3.89e-06,5.78e-09,1.75e-10,0.6333,5556000000,0.0006549,-27.03,1.657,7.36
1e-13,3.89e-06,5.78e-09,1.75e-10,0.7667,6631000000,0.001593,-17.95,1.654,8.227
1e-13,3.89e-06,5.78e-09,2e-10,0.9,7487000000,0.002649,-13.3,1.683,7.862
1e-13,3.89e-06,5.78e-09,2e-10,0.5,3470000000,0.0001178,-13.18,1.833,2.465
1e-13,3.89e-06,5.78e-09,2e-10,0.6333,5997000000,0.0006549,-19.74,1.655,6.83
1e-13,3.89e-06,5.78e-09,2e-10,0.7667,7257000000,0.001593,-14.64,1.653,7.659
1e-13,3.89e-06,6e-09,1e-10,0.9,4963000000,0.002649,-18.5,1.668,10.59
1e-13,3.89e-06,6e-09,1e-10,0.5,3052000000,0.0001178,-6.588,1.852,3.558
1e-13,3.89e-06,6e-09,1e-10,0.6333,4288000000,0.0006549,-12.14,1.658,9.275
1e-13,3.89e-06,6e-09,1e-10,0.7667,4821000000,0.001593,-14.63,1.654,10.42
1e-13,3.89e-06,6e-09,1.25e-10,0.9,5506000000,0.002649,-31.46,1.666,9.863
1e-13,3.89e-06,6e-09,1.25e-10,0.5,3136000000,0.0001178,-7.631,1.85,3.302
1e-13,3.89e-06,6e-09,1.25e-10,0.6333,4626000000,0.0006549,-15.27,1.654,8.672
1e-13,3.89e-06,6e-09,1.25e-10,0.7667,5307000000,0.001593,-18.14,1.651,9.72
1e-13,3.89e-06,6e-09,1.5e-10,0.9,6097000000,0.002649,-25.6,1.664,9.187
1e-13,3.89e-06,6e-09,1.5e-10,0.5,3224000000,0.0001178,-8.751,1.842,3.047
1e-13,3.89e-06,6e-09,1.5e-10,0.6333,4998000000,0.0006549,-18.32,1.65,8.103
1e-13,3.89e-06,6e-09,1.5e-10,0.7667,5823000000,0.001593,-18.98,1.647,9.069
1e-13,3.89e-06,6e-09,1.75e-10,0.9,6762000000,0.002649,-18.41,1.662,8.558
1e-13,3.89e-06,6e-09,1.75e-10,0.5,3318000000,0.0001178,-9.964,1.836,2.794
1e-13,3.89e-06,6e-09,1.75e-10,0.6333,5379000000,0.0006549,-19.55,1.647,7.564
1e-13,3.89e-06,6e-09,1.75e-10,0.7667,6390000000,0.001593,-16.88,1.644,8.459
1e-13,3.89e-06,6e-09,2e-10,0.9,7449000000,0.002649,-14.94,1.661,7.995
1e-13,3.89e-06,6e-09,2e-10,0.5,3417000000,0.0001178,-11.29,1.829,2.543
1e-13,3.89e-06,6e-09,2e-10,0.6333,5778000000,0.0006549,-18.1,1.643,7.053
1e-13,3.89e-06,6e-09,2e-10,0.7667,7023000000,0.001593,-14.54,1.641,7.886
1e-13,4e-06,5.2e-09,1e-10,0.9,5451000000,0.002722,-22.17,1.733,10.1
1e-13,4e-06,5.2e-09,1e-10,0.5,3287000000,0.000121,-8.2,1.897,3.294
1e-13,4e-06,5.2e-09,1e-10,0.6333,4737000000,0.0006729,-12.86,1.719,8.808
1e-13,4e-06,5.2e-09,1e-10,0.7667,5307000000,0.001637,-16.13,1.716,9.939
1e-13,4e-06,5.2e-09,1.25e-10,0.9,6083000000,0.002722,-35.64,1.73,9.343
1e-13,4e-06,5.2e-09,1.25e-10,0.5,3428000000,0.000121,-9.395,1.894,2.972
1e-13,4e-06,5.2e-09,1.25e-10,0.6333,5137000000,0.0006729,-15.92,1.716,8.183
1e-13,4e-06,5.2e-09,1.25e-10,0.7667,5849000000,0.001637,-18.96,1.713,9.21
1e-13,4e-06,5.2e-09,1.5e-10,0.9,6757000000,0.002722,-20.54,1.728,8.64
1e-13,4e-06,5.2e-09,1.5e-10,0.5,3573000000,0.000121,-10.64,1.891,2.658
1e-13,4e-06,5.2e-09,1.5e-10,0.6333,5546000000,0.0006729,-18.1,1.712,7.594
1e-13,4e-06,5.2e-09,1.5e-10,0.7667,6449000000,0.001637,-17.82,1.709,8.531
1e-13,4e-06,5.2e-09,1.75e-10,0.9,7449000000,0.002722,-15.86,1.726,8.007
1e-13,4e-06,5.2e-09,1.75e-10,0.5,3720000000,0.000121,-11.92,1.889,2.352
1e-13,4e-06,5.2e-09,1.75e-10,0.6333,5978000000,0.0006729,-17.84,1.707,7.036
1e-13,4e-06,5.2e-09,1.75e-10,0.7667,7098000000,0.001637,-15.23,1.705,7.898
1e-13,4e-06,5.2e-09,2e-10,0.9,8210000000,0.002722,-13.18,1.724,7.439
1e-13,4e-06,5.2e-09,2e-10,0.5,3872000000,0.000121,-13.21,1.888,2.052
1e-13,4e-06,5.2e-09,2e-10,0.6333,6442000000,0.0006729,-16.04,1.703,6.508
1e-13,4e-06,5.2e-09,2e-10,0.7667,7811000000,0.001637,-13.07,1.702,7.304
1e-13,4e-06,4e-09,1e-10,0.9,6513000000,0.002722,-46.06,1.834,9.006
1e-13,4e-06,4e-09,1e-10,0.5,3988000000,0.000121,-9.213,1.994,2.416
1e-13,4e-06,4e-09,1e-10,0.6333,5675000000,0.0006729,-16.85,1.808,7.777
1e-13,4e-06,4e-09,1e-10,0.7667,6306000000,0.001637,-19.35,1.812,8.872
1e-13,4e-06,4e-09,1.25e-10,0.9,7290000000,0.002722,-20.83,1.831,8.188
1e-13,4e-06,4e-09,1.25e-10,0.5,4171000000,0.000121,-10.65,1.99,2.074
1e-13,4e-06,4e-09,1.25e-10,0.6333,6165000000,0.0006729,-18.66,1.806,7.106
1e-13,4e-06,4e-09,1.25e-10,0.7667,7008000000,0.001637,-18.48,1.809,8.079
1e-13,4e-06,4e-09,1.5e-10,0.9,8034000000,0.002722,-15.45,1.828,7.481
1e-13,4e-06,4e-09,1.5e-10,0.5,4365000000,0.000121,-12.16,1.987,1.739
1e-13,4e-06,4e-09,1.5e-10,0.6333,6698000000,0.0006729,-17.07,1.806,6.475
1e-13,4e-06,4e-09,1.5e-10,0.7667,7773000000,0.001637,-15.19,1.804,7.345
1e-13,4e-06,4e-09,1.75e-10,0.9,8855000000,0.002722,-12.58,1.826,6.818
1e-13,4e-06,4e-09,1.75e-10,0.5,4561000000,0.000121,-13.7,1.984,1.412
1e-13,4e-06,4e-09,1.75e-10,0.6333,7247000000,0.0006729,-15.07,1.8,5.879
1e-13,4e-06,4e-09,1.75e-10,0.7667,8591000000,0.001637,-12.68,1.799,6.664
1e-13,4e-06,4e-09,2e-10,0.9,9781000000,0.002722,-10.7,1.825,6.195
1e-13,4e-06,4e-09,2e-10,0.5,4762000000,0.000121,-15.19,1.983,1.091
1e-13,4e-06,4e-09,2e-10,0.6333,7840000000,0.0006729,-13.27,1.795,5.315
1e-13,4e-06,4e-09,2e-10,0.7667,9492000000,0.001637,-10.88,1.796,6.028
1e-13,4e-06,4.22e-09,1e-10,0.9,6294000000,0.002722,-31.04,1.812,9.216
1e-13,4e-06,4.22e-09,1e-10,0.5,3965000000,0.000121,-8.318,1.982,2.441
1e-13,4e-06,4.22e-09,1e-10,0.6333,5434000000,0.0006729,-14.86,1.792,8.01
1e-13,4e-06,4.22e-09,1e-10,0.7667,6063000000,0.001637,-20.6,1.792,9.098
1e-13,4e-06,4.22e-09,1.25e-10,0.9,7001000000,0.002722,-21.73,1.81,8.43
1e-13,4e-06,4.22e-09,1.25e-10,0.5,4085000000,0.000121,-9.345,1.981,2.171
1e-13,4e-06,4.22e-09,1.25e-10,0.6333,5908000000,0.0006729,-17.9,1.79,7.341
1e-13,4e-06,4.22e-09,1.25e-10,0.7667,6738000000,0.001637,-20.1,1.787,8.311
1e-13,4e-06,4.22e-09,1.5e-10,0.9,7707000000,0.002722,-16.03,1.808,7.729
1e-13,4e-06,4.22e-09,1.5e-10,0.5,4213000000,0.000121,-10.32,1.981,1.899
1e-13,4e-06,4.22e-09,1.5e-10,0.6333,6418000000,0.0006729,-18.23,1.785,6.711
1e-13,4e-06,4.22e-09,1.5e-10,0.7667,7469000000,0.001637,-16.12,1.783,7.584
1e-13,4e-06,4.22e-09,1.75e-10,0.9,8491000000,0.002722,-13.01,1.807,7.072
1e-13,4e-06,4.22e-09,1.75e-10,0.5,4347000000,0.000121,-11.7,1.975,1.627
1e-13,4e-06,4.22e-09,1.75e-10,0.6333,6948000000,0.0006729,-16.21,1.78,6.118
1e-13,4e-06,4.22e-09,1.75e-10,0.7667,8255000000,0.001637,-13.29,1.779,6.909
1e-13,4e-06,4.22e-09,2e-10,0.9,9387000000,0.002722,-11.05,1.806,6.456
1e-13,4e-06,4.22e-09,2e-10,0.5,4489000000,0.000121,-13.46,1.965,1.355
1e-13,4e-06,4.22e-09,2e-10,0.6333,7520000000,0.0006729,-14.04,1.775,5.557
1e-13,4e-06,4.22e-09,2e-10,0.7667,9114000000,0.001637,-11.33,1.776,6.28
1e-13,4e-06,4.44e-09,1e-10,0.9,6073000000,0.002722,-28.8,1.793,9.432
1e-13,4e-06,4.44e-09,1e-10,0.5,3717000000,0.000121,-8.057,1.972,2.731
1e-13,4e-06,4.44e-09,1e-10,0.6333,5241000000,0.0006729,-14.59,1.775,8.214
1e-13,4e-06,4.44e-09,1e-10,0.7667,5846000000,0.001637,-19.91,1.773,9.31
1e-13,4e-06,4.44e-09,1.25e-10,0.9,6771000000,0.002722,-23.29,1.79,8.642
1e-13,4e-06,4.44e-09,1.25e-10,0.5,3846000000,0.000121,-9.438,1.963,2.441
1e-13,4e-06,4.44e-09,1.25e-10,0.6333,5694000000,0.0006729,-17.89,1.772,7.553
1e-13,4e-06,4.44e-09,1.25e-10,0.7667,6496000000,0.001637,-20.61,1.769,8.535
1e-13,4e-06,4.44e-09,1.5e-10,0.9,7439000000,0.002722,-16.81,1.788,7.954
1e-13,4e-06,4.44e-09,1.5e-10,0.5,3981000000,0.000121,-10.98,1.955,2.151
1e-13,4e-06,4.44e-09,1.5e-10,0.6333,6176000000,0.0006729,-18.75,1.767,6.931
1e-13,4e-06,4.44e-09,1.5e-10,0.7667,7187000000,0.001637,-16.74,1.765,7.818
1e-13,4e-06,4.44e-09,1.75e-10,0.9,8195000000,0.002722,-13.55,1.787,7.308
1e-13,4e-06,4.44e-09,1.75e-10,0.5,4121000000,0.000121,-12.74,1.947,1.864
1e-13,4e-06,4.44e-09,1.75e-10,0.6333,6685000000,0.0006729,-16.84,1.762,6.345
1e-13,4e-06,4.44e-09,1.75e-10,0.7667,7929000000,0.001637,-13.79,1.761,7.152
1e-13,4e-06,4.44e-09,2e-10,0.9,9050000000,0.002722,-11.47,1.786,6.702
1e-13,4e-06,4.44e-09,2e-10,0.5,4268000000,0.000121,-14.81,1.94,1.58
1e-13,4e-06,4.44e-09,2e-10,0.6333,7222000000,0.0006729,-14.58,1.758,5.791
1e-13,4e-06,4.44e-09,2e-10,0.7667,8764000000,0.001637,-11.74,1.758,6.529
1e-13,4e-06,4.67e-09,1e-10,0.9,5851000000,0.002722,-27.17,1.775,9.654
1e-13,4e-06,4.67e-09,1e-10,0.5,3550000000,0.000121,-8.252,1.947,2.941
1e-13,4e-06,4.67e-09,1e-10,0.6333,5084000000,0.0006729,-14.02,1.756,8.391
1e-13,4e-06,4.67e-09,1e-10,0.7667,5666000000,0.001637,-17.82,1.756,9.507
1e-13,4e-06,4.67e-09,1.25e-10,0.9,6523000000,0.002722,-26.14,1.772,8.865
1e-13,4e-06,4.67e-09,1.25e-10,0.5,3682000000,0.000121,-9.648,1.94,2.642
1e-13,4e-06,4.67e-09,1.25e-10,0.6333,5516000000,0.0006729,-16.56,1.756,7.745
1e-13,4e-06,4.67e-09,1.25e-10,0.7667,6278000000,0.001637,-19.46,1.753,8.748
1e-13,4e-06,4.67e-09,1.5e-10,0.9,7241000000,0.002722,-17.88,1.77,8.152
1e-13,4e-06,4.67e-09,1.5e-10,0.5,3818000000,0.000121,-11.21,1.933,2.345
1e-13,4e-06,4.67e-09,1.5e-10,0.6333,5962000000,0.0006729,-17.87,1.751,7.136
1e-13,4e-06,4.67e-09,1.5e-10,0.7667,6921000000,0.001637,-16.83,1.749,8.044
1e-13,4e-06,4.67e-09,1.75e-10,0.9,7953000000,0.002722,-14.23,1.768,7.523
1e-13,4e-06,4.67e-09,1.75e-10,0.5,3959000000,0.000121,-12.98,1.927,2.052
1e-13,4e-06,4.67e-09,1.75e-10,0.6333,6450000000,0.0006729,-16.73,1.746,6.561
1e-13,4e-06,4.67e-09,1.75e-10,0.7667,7643000000,0.001637,-14.09,1.745,7.389
1e-13,4e-06,4.67e-09,2e-10,0.9,8762000000,0.002722,-11.97,1.766,6.93
1e-13,4e-06,4.67e-09,2e-10,0.5,4105000000,0.000121,-15.06,1.921,1.764
1e-13,4e-06,4.67e-09,2e-10,0.6333,6951000000,0.0006729,-14.79,1.742,6.017
1e-13,4e-06,4.67e-09,2e-10,0.7667,8438000000,0.001637,-12.06,1.741,6.776
1e-13,4e-06,4.89e-09,1e-10,0.9,5640000000,0.002722,-22.68,1.759,9.87
1e-13,4e-06,4.89e-09,1e-10,0.5,3423000000,0.000121,-8.186,1.928,3.108
1e-13,4e-06,4.89e-09,1e-10,0.6333,4973000000,0.0006729,-14.65,1.737,8.531
1e-13,4e-06,4.89e-09,1e-10,0.7667,5528000000,0.001637,-16.31,1.735,9.676
1e-13,4e-06,4.89e-09,1.25e-10,0.9,6288000000,0.002722,-26.36,1.756,9.097
1e-13,4e-06,4.89e-09,1.25e-10,0.5,3553000000,0.000121,-9.55,1.921,2.808
1e-13,4e-06,4.89e-09,1.25e-10,0.6333,5379000000,0.0006729,-17.34,1.736,7.908
1e-13,4e-06,4.89e-09,1.25e-10,0.7667,6092000000,0.001637,-17.12,1.735,8.94
1e-13,4e-06,4.89e-09,1.5e-10,0.9,6984000000,0.002722,-18.76,1.753,8.383
1e-13,4e-06,4.89e-09,1.5e-10,0.5,3686000000,0.000121,-11.06,1.915,2.512
1e-13,4e-06,4.89e-09,1.5e-10,0.6333,5799000000,0.0006729,-17.78,1.735,7.317
1e-13,4e-06,4.89e-09,1.5e-10,0.7667,6710000000,0.001637,-15.97,1.735,8.255
1e-13,4e-06,4.89e-09,1.75e-10,0.9,7742000000,0.002722,-14.87,1.75,7.721
1e-13,4e-06,4.89e-09,1.75e-10,0.5,3822000000,0.000121,-12.77,1.91,2.22
1e-13,4e-06,4.89e-09,1.75e-10,0.6333,6247000000,0.0006729,-16.19,1.733,6.758
1e-13,4e-06,4.89e-09,1.75e-10,0.7667,7386000000,0.001637,-13.97,1.731,7.615
1e-13,4e-06,4.89e-09,2e-10,0.9,8540000000,0.002722,-12.47,1.748,7.133
1e-13,4e-06,4.89e-09,2e-10,0.5,3963000000,0.000121,-14.75,1.905,1.933
1e-13,4e-06,4.89e-09,2e-10,0.6333,6727000000,0.0006729,-14.41,1.729,6.227
1e-13,4e-06,4.89e-09,2e-10,0.7667,8129000000,0.001637,-12.17,1.727,7.015
1e-13,4e-06,5.11e-09,1e-10,0.9,5484000000,0.002722,-17.78,1.748,10.06
1e-13,4e-06,5.11e-09,1e-10,0.5,3322000000,0.000121,-7.941,1.913,3.246
1e-13,4e-06,5.11e-09,1e-10,0.6333,4855000000,0.0006729,-15.6,1.718,8.688
1e-13,4e-06,5.11e-09,1e-10,0.7667,5453000000,0.001637,-18.85,1.714,9.798
1e-13,4e-06,5.11e-09,1.25e-10,0.9,6088000000,0.002722,-20.67,1.744,9.307
1e-13,4e-06,5.11e-09,1.25e-10,0.5,3445000000,0.000121,-9.25,1.906,2.953
1e-13,4e-06,5.11e-09,1.25e-10,0.6333,5301000000,0.0006729,-20.06,1.716,8.023
1e-13,4e-06,5.11e-09,1.25e-10,0.7667,5974000000,0.001637,-21.17,1.714,9.094
1e-13,4e-06,5.11e-09,1.5e-10,0.9,6729000000,0.002722,-18.1,1.74,8.611
1e-13,4e-06,5.11e-09,1.5e-10,0.5,3571000000,0.000121,-10.69,1.9,2.663
1e-13,4e-06,5.11e-09,1.5e-10,0.6333,5694000000,0.0006729,-21.84,1.715,7.459
1e-13,4e-06,5.11e-09,1.5e-10,0.7667,6554000000,0.001637,-17.95,1.713,8.435
1e-13,4e-06,5.11e-09,1.75e-10,0.9,7462000000,0.002722,-15.01,1.736,7.963
1e-13,4e-06,5.11e-09,1.75e-10,0.5,3700000000,0.000121,-12.32,1.894,2.378
1e-13,4e-06,5.11e-09,1.75e-10,0.6333,6101000000,0.0006729,-18.95,1.714,6.922
1e-13,4e-06,5.11e-09,1.75e-10,0.7667,7175000000,0.001637,-14.85,1.713,7.815
1e-13,4e-06,5.11e-09,2e-10,0.9,8296000000,0.002722,-12.75,1.733,7.358
1e-13,4e-06,5.11e-09,2e-10,0.5,3833000000,0.000121,-14.18,1.889,2.096
1e-13,4e-06,5.11e-09,2e-10,0.6333,6552000000,0.0006729,-15.98,1.713,6.41
1e-13,4e-06,5.11e-09,2e-10,0.7667,7889000000,0.001637,-12.65,1.713,7.232
1e-13,4e-06,5.33e-09,1e-10,0.9,5408000000,0.002722,-16.48,1.724,10.19
1e-13,4e-06,5.33e-09,1e-10,0.5,3256000000,0.000121,-7.496,1.903,3.344
1e-13,4e-06,5.33e-09,1e-10,0.6333,4652000000,0.0006729,-15.71,1.701,8.92
1e-13,4e-06,5.33e-09,1e-10,0.7667,5254000000,0.001637,-20.79,1.697,10.01
1e-13,4e-06,5.33e-09,1.25e-10,0.9,5949000000,0.002722,-18.22,1.724,9.471
1e-13,4e-06,5.33e-09,1.25e-10,0.5,3364000000,0.000121,-8.717,1.896,3.064
1e-13,4e-06,5.33e-09,1.25e-10,0.6333,5067000000,0.0006729,-22.2,1.699,8.269
1e-13,4e-06,5.33e-09,1.25e-10,0.7667,5844000000,0.001637,-35.34,1.695,9.264
1e-13,4e-06,5.33e-09,1.5e-10,0.9,6570000000,0.002722,-16.63,1.724,8.802
1e-13,4e-06,5.33e-09,1.5e-10,0.5,3479000000,0.000121,-10.06,1.889,2.787
1e-13,4e-06,5.33e-09,1.5e-10,0.6333,5504000000,0.0006729,-37.04,1.696,7.661
1e-13,4e-06,5.33e-09,1.5e-10,0.7667,6461000000,0.001637,-21.74,1.694,8.575
1e-13,4e-06,5.33e-09,1.75e-10,0.9,7250000000,0.002722,-14.33,1.725,8.175
1e-13,4e-06,5.33e-09,1.75e-10,0.5,3599000000,0.000121,-11.54,1.882,2.513
1e-13,4e-06,5.33e-09,1.75e-10,0.6333,5968000000,0.0006729,-23.56,1.694,7.089
1e-13,4e-06,5.33e-09,1.75e-10,0.7667,7070000000,0.001637,-16.59,1.692,7.973
1e-13,4e-06,5.33e-09,2e-10,0.9,8027000000,0.002722,-12.48,1.724,7.586
1e-13,4e-06,5.33e-09,2e-10,0.5,3721000000,0.000121,-13.23,1.877,2.242
1e-13,4e-06,5.33e-09,2e-10,0.6333,6446000000,0.0006729,-18.14,1.693,6.551
1e-13,4e-06,5.33e-09,2e-10,0.7667,7735000000,0.001637,-13.73,1.691,7.414
1e-13,4e-06,5.56e-09,1e-10,0.9,5312000000,0.002722,-19.7,1.705,10.33
1e-13,4e-06,5.56e-09,1e-10,0.5,3248000000,0.000121,-6.79,1.889,3.368
1e-13,4e-06,5.56e-09,1e-10,0.6333,4514000000,0.0006729,-13.8,1.69,9.09
1e-13,4e-06,5.56e-09,1e-10,0.7667,5096000000,0.001637,-17.4,1.686,10.21
1e-13,4e-06,5.56e-09,1.25e-10,0.9,5919000000,0.002722,-28.11,1.703,9.581
1e-13,4e-06,5.56e-09,1.25e-10,0.5,3339000000,0.000121,-7.871,1.89,3.11
1e-13,4e-06,5.56e-09,1.25e-10,0.6333,4908000000,0.0006729,-18.06,1.686,8.464
1e-13,4e-06,5.56e-09,1.25e-10,0.7667,5629000000,0.001637,-22.99,1.683,9.487
1e-13,4e-06,5.56e-09,1.5e-10,0.9,6512000000,0.002722,-21.55,1.702,8.931
1e-13,4e-06,5.56e-09,1.5e-10,0.5,3435000000,0.000121,-9.036,1.884,2.853
1e-13,4e-06,5.56e-09,1.5e-10,0.6333,5310000000,0.0006729,-22.75,1.683,7.875
1e-13,4e-06,5.56e-09,1.5e-10,0.7667,6217000000,0.001637,-21.34,1.68,8.816
1e-13,4e-06,5.56e-09,1.75e-10,0.9,7140000000,0.002722,-16.69,1.701,8.335
1e-13,4e-06,5.56e-09,1.75e-10,0.5,3538000000,0.000121,-10.3,1.876,2.597
1e-13,4e-06,5.56e-09,1.75e-10,0.6333,5737000000,0.0006729,-22.36,1.68,7.32
1e-13,4e-06,5.56e-09,1.75e-10,0.7667,6849000000,0.001637,-17.13,1.677,8.19
1e-13,4e-06,5.56e-09,2e-10,0.9,7891000000,0.002722,-13.85,1.7,7.771
1e-13,4e-06,5.56e-09,2e-10,0.5,3648000000,0.000121,-11.7,1.869,2.343
1e-13,4e-06,5.56e-09,2e-10,0.6333,6190000000,0.0006729,-18.63,1.677,6.795
1e-13,4e-06,5.56e-09,2e-10,0.7667,7548000000,0.001637,-14.27,1.675,7.603
1e-13,4e-06,5.78e-09,1e-10,0.9,5129000000,0.002722,-17.36,1.695,10.54
1e-13,4e-06,5.78e-09,1e-10,0.5,3172000000,0.000121,-7.27,1.863,3.486
1e-13,4e-06,5.78e-09,1e-10,0.6333,4520000000,0.0006729,-12.46,1.676,9.148
1e-13,4e-06,5.78e-09,1e-10,0.7667,5059000000,0.001637,-14.87,1.67,10.31
1e-13,4e-06,5.78e-09,1.25e-10,0.9,5690000000,0.002722,-23.7,1.692,9.821
1e-13,4e-06,5.78e-09,1.25e-10,0.5,3306000000,0.000121,-8.184,1.862,3.168
1e-13,4e-06,5.78e-09,1.25e-10,0.6333,4859000000,0.0006729,-14.88,1.676,8.563
1e-13,4e-06,5.78e-09,1.25e-10,0.7667,5548000000,0.001637,-17.19,1.67,9.629
1e-13,4e-06,5.78e-09,1.5e-10,0.9,6303000000,0.002722,-22.36,1.689,9.15
1e-13,4e-06,5.78e-09,1.5e-10,0.5,3441000000,0.000121,-9.082,1.861,2.859
1e-13,4e-06,5.78e-09,1.5e-10,0.6333,5232000000,0.0006729,-16.41,1.675,8.008
1e-13,4e-06,5.78e-09,1.5e-10,0.7667,6078000000,0.001637,-16.92,1.67,8.989
1e-13,4e-06,5.78e-09,1.75e-10,0.9,6995000000,0.002722,-17.65,1.686,8.524
1e-13,4e-06,5.78e-09,1.75e-10,0.5,3557000000,0.000121,-9.95,1.861,2.586
1e-13,4e-06,5.78e-09,1.75e-10,0.6333,5613000000,0.0006729,-16.35,1.673,7.481
1e-13,4e-06,5.78e-09,1.75e-10,0.7667,6664000000,0.001637,-15.11,1.671,8.388
1e-13,4e-06,5.78e-09,2e-10,0.9,7796000000,0.002722,-14.6,1.684,7.938
1e-13,4e-06,5.78e-09,2e-10,0.5,3646000000,0.000121,-10.76,1.862,2.356
1e-13,4e-06,5.78e-09,2e-10,0.6333,6022000000,0.0006729,-15.64,1.668,6.979
1e-13,4e-06,5.78e-09,2e-10,0.7667,7339000000,0.001637,-13.49,1.667,7.822
1e-13,4e-06,6e-09,1e-10,0.9,5113000000,0.002722,-14.8,1.678,10.64
1e-13,4e-06,6e-09,1e-10,0.5,2977000000,0.000121,-7.644,1.843,3.766
1e-13,4e-06,6e-09,1e-10,0.6333,4379000000,0.0006729,-13.93,1.657,9.338
1e-13,4e-06,6e-09,1e-10,0.7667,4952000000,0.001637,-17.6,1.651,10.46
1e-13,4e-06,6e-09,1.25e-10,0.9,5617000000,0.002722,-17.4,1.678,9.957
1e-13,4e-06,6e-09,1.25e-10,0.5,3100000000,0.000121,-8.744,1.84,3.46
1e-13,4e-06,6e-09,1.25e-10,0.6333,4762000000,0.0006729,-18.48,1.655,8.713
1e-13,4e-06,6e-09,1.25e-10,0.7667,5487000000,0.001637,-26.65,1.65,9.751
1e-13,4e-06,6e-09,1.5e-10,0.9,6185000000,0.002722,-17.37,1.678,9.32
1e-13,4e-06,6e-09,1.5e-10,0.5,3225000000,0.000121,-9.892,1.837,3.161
1e-13,4e-06,6e-09,1.5e-10,0.6333,5151000000,0.0006729,-25.11,1.653,8.128
1e-13,4e-06,6e-09,1.5e-10,0.7667,6057000000,0.001637,-26.45,1.648,9.09
1e-13,4e-06,6e-09,1.75e-10,0.9,6804000000,0.002722,-15.54,1.678,8.721
1e-13,4e-06,6e-09,1.75e-10,0.5,3351000000,0.000121,-11.09,1.835,2.869
1e-13,4e-06,6e-09,1.75e-10,0.6333,5582000000,0.0006729,-26.11,1.651,7.578
1e-13,4e-06,6e-09,1.75e-10,0.7667,6653000000,0.001637,-19.18,1.647,8.501
1e-13,4e-06,6e-09,2e-10,0.9,7570000000,0.002722,-13.62,1.679,8.157
1e-13,4e-06,6e-09,2e-10,0.5,3479000000,0.000121,-12.32,1.834,2.583
1e-13,4e-06,6e-09,2e-10,0.6333,6002000000,0.0006729,-20.44,1.65,7.072
1e-13,4e-06,6e-09,2e-10,0.7667,7268000000,0.001637,-15.52,1.646,7.967
1.22e-13,3.5e-06,5.2e-09,1e-10,0.9,4721000000,0.002381,-22.2,1.74,9.777
1.22e-13,3.5e-06,5.2e-09,1e-10,0.5,3096000000,0.0001058,-8.077,1.867,2.96
