C1,C2,L1,L2,Wn,Wvar,DCPowerConsumption,OscillationFrequency,TuningRange,OutputPower,PhaseNoise
7e-13,5e-14,5.5e-10,7e-10,6.5e-06,9e-06,0.101,24500000000.0,4450000000.0,8.551,-96.56
7e-13,5e-14,5.5e-10,7e-10,7e-06,5.5e-06,0.109,24700000000.0,1770000000.0,6.432,-85.39
7e-13,5e-14,5.5e-10,7e-10,7e-06,6e-06,0.109,26000000000.0,2350000000.0,6.327,-85.08
7e-13,5e-14,5.5e-10,7e-10,7e-06,6.5e-06,0.109,27500000000.0,3000000000.0,6.217,-84.7
7e-13,5e-14,5.5e-10,7e-10,7e-06,7e-06,0.109,24300000000.0,4110000000.0,6.071,-84.04
7e-13,5e-14,5.5e-10,7e-10,7e-06,7.5e-06,0.109,24000000000.0,4270000000.0,5.845,-82.52
7e-13,5e-14,5.5e-10,7e-10,7e-06,8e-06,0.109,25800000000.0,4260000000.0,7.26,-77.76
7e-13,5e-14,5.5e-10,7e-10,7e-06,8.5e-06,0.109,24700000000.0,4250000000.0,5.225,-78.51
7e-13,5e-14,5.5e-10,7e-10,7e-06,9e-06,0.109,24700000000.0,1200000000.0,12.28,-91.37
7e-13,5e-14,5.5e-10,7e-10,7.5e-06,5.5e-06,0.116,24100000000.0,1430000000.0,6.233,-86.68
7e-13,5e-14,5.5e-10,7e-10,7.5e-06,6e-06,0.116,23900000000.0,1590000000.0,6.119,-86.36
7e-13,5e-14,5.5e-10,7e-10,7.5e-06,6.5e-06,0.116,24300000000.0,1960000000.0,6.009,-86.05
7e-13,5e-14,5.5e-10,7e-10,7.5e-06,7e-06,0.116,24800000000.0,2530000000.0,5.9,-85.72
7e-13,5e-14,5.5e-10,7e-10,7.5e-06,7.5e-06,0.116,24500000000.0,3040000000.0,5.775,-85.23
7e-13,5e-14,5.5e-10,7e-10,7.5e-06,8e-06,0.116,23400000000.0,2280000000.0,12.76,-88.48
7e-13,5e-14,5.5e-10,7e-10,7.5e-06,8.5e-06,0.116,23200000000.0,4160000000.0,5.376,-82.74
7e-13,5e-14,5.5e-10,7e-10,7.5e-06,9e-06,0.116,23100000000.0,4850000000.0,10.97,-79.89
7e-13,5e-14,5.5e-10,7e-10,8e-06,5e-06,0.124,23700000000.0,1040000000.0,11.61,-89.71
7e-13,5e-14,5.5e-10,7e-10,8e-06,5.5e-06,0.124,23400000000.0,351000000.0,5.852,-86.89
7e-13,5e-14,5.5e-10,7e-10,8e-06,6e-06,0.124,23400000000.0,1340000000.0,5.935,-87.58
7e-13,5e-14,5.5e-10,7e-10,8e-06,7e-06,0.124,23000000000.0,1680000000.0,5.705,-87.02
7e-13,5e-14,5.5e-10,7e-10,8e-06,7.5e-06,0.124,23000000000.0,2090000000.0,5.595,-86.73
7e-13,5e-14,5.5e-10,7e-10,8e-06,8e-06,0.124,23100000000.0,2510000000.0,5.479,-86.36
7e-13,5e-14,5.5e-10,7e-10,8e-06,8.5e-06,0.124,22800000000.0,2930000000.0,5.344,-85.75
7e-13,5e-14,5.5e-10,7e-10,8e-06,9e-06,0.124,22600000000.0,4050000000.0,5.167,-84.7
7e-13,5e-14,5.5e-10,7e-10,8.5e-06,5e-06,0.132,23300000000.0,1380000000.0,11.27,-90.28
7e-13,5e-14,5.5e-10,7e-10,8.5e-06,5.5e-06,0.132,22800000000.0,1100000000.0,11.46,-82.7
7e-13,5e-14,5.5e-10,7e-10,8.5e-06,6e-06,0.132,22800000000.0,1220000000.0,5.769,-88.74
7e-13,5e-14,5.5e-10,7e-10,8.5e-06,8e-06,0.132,22300000000.0,1720000000.0,5.302,-87.68
7e-13,5e-14,5.5e-10,7e-10,8.5e-06,8.5e-06,0.132,22100000000.0,2080000000.0,5.19,-87.29
7e-13,5e-14,5.5e-10,7e-10,8.5e-06,9e-06,0.132,22100000000.0,2400000000.0,5.07,-86.98
7e-13,5e-14,5.5e-10,7e-10,9e-06,5e-06,0.14,22500000000.0,1590000000.0,11.01,-88.44
7e-13,5e-14,5.5e-10,7e-10,9e-06,5.5e-06,0.14,22300000000.0,1410000000.0,11.16,-88.93
7e-13,5e-14,5.5e-10,7e-10,9e-06,6e-06,0.14,22400000000.0,1200000000.0,11.33,-88.72
7e-13,5e-14,5.5e-10,7e-10,9e-06,6.5e-06,0.14,22000000000.0,1020000000.0,11.55,-74.96
7e-13,5e-14,5.5e-10,7e-10,9e-06,8.5e-06,0.14,21900000000.0,1460000000.0,5.02,-88.59
7e-13,5e-14,5.5e-10,7e-10,9e-06,9e-06,0.14,21700000000.0,1700000000.0,4.909,-88.34
7e-13,5e-14,6e-10,6e-10,5e-06,5e-06,0.0776,29000000000.0,1190000000.0,12.11,-92.18
7e-13,5e-14,6e-10,6e-10,5e-06,5.5e-06,0.0776,28400000000.0,3040000000.0,9.375,-94.98
7e-13,5e-14,6e-10,6e-10,5e-06,6e-06,0.0776,28300000000.0,2080000000.0,8.984,-95.76
7e-13,5e-14,6e-10,6e-10,5e-06,6.5e-06,0.0776,29300000000.0,964000000.0,11.7,-90.7
7e-13,5e-14,6e-10,6e-10,5e-06,7e-06,0.0776,29500000000.0,1770000000.0,8.009,-93.64
7e-13,5e-14,6e-10,6e-10,5e-06,7.5e-06,0.0776,29400000000.0,1000000000.0,7.539,-81.38
7e-13,5e-14,6e-10,6e-10,5e-06,8e-06,0.0776,29100000000.0,1260000000.0,7.162,-97.27
7e-13,5e-14,6e-10,6e-10,5e-06,8.5e-06,0.0776,28800000000.0,649000000.0,11.0,-87.2
7e-13,5e-14,6e-10,6e-10,5e-06,9e-06,0.0776,28700000000.0,1310000000.0,6.633,-91.5
7e-13,5e-14,6e-10,6e-10,5.5e-06,5e-06,0.0853,29900000000.0,4230000000.0,6.799,-76.36
7e-13,5e-14,6e-10,6e-10,5.5e-06,5.5e-06,0.0853,28400000000.0,4360000000.0,9.742,-79.57
7e-13,5e-14,6e-10,6e-10,5.5e-06,6e-06,0.0853,28800000000.0,4380000000.0,9.297,-95.06
7e-13,5e-14,6e-10,6e-10,5.5e-06,6.5e-06,0.0853,28600000000.0,4250000000.0,8.989,-95.7
7e-13,5e-14,6e-10,6e-10,5.5e-06,7e-06,0.0853,28400000000.0,3770000000.0,8.596,-96.11
7e-13,5e-14,6e-10,6e-10,5.5e-06,7.5e-06,0.0853,26900000000.0,2260000000.0,8.087,-63.92
7e-13,5e-14,6e-10,6e-10,5.5e-06,8e-06,0.0853,28100000000.0,1890000000.0,7.795,-96.2
7e-13,5e-14,6e-10,6e-10,6e-06,5e-06,0.0931,28500000000.0,5120000000.0,9.079,-75.85
7e-13,5e-14,6e-10,6e-10,6e-06,5.5e-06,0.0931,28700000000.0,4330000000.0,8.209,-85.69
7e-13,5e-14,6e-10,6e-10,6e-06,6e-06,0.0931,28600000000.0,3920000000.0,9.429,-90.56
7e-13,5e-14,6e-10,6e-10,6e-06,6.5e-06,0.0931,28200000000.0,4360000000.0,9.165,-96.14
7e-13,5e-14,6e-10,6e-10,6e-06,7e-06,0.0931,27500000000.0,4410000000.0,8.922,-97.18
7e-13,5e-14,6e-10,6e-10,6e-06,7.5e-06,0.0931,27300000000.0,4090000000.0,8.498,-95.97
7e-13,5e-14,6e-10,6e-10,6e-06,8e-06,0.0931,27300000000.0,2020000000.0,8.297,-95.61
7e-13,5e-14,6e-10,6e-10,6e-06,8.5e-06,0.0931,27200000000.0,1510000000.0,7.956,-95.06
7e-13,5e-14,6e-10,6e-10,6e-06,9e-06,0.0931,27000000000.0,1230000000.0,6.509,-79.93
7e-13,5e-14,6e-10,6e-10,6.5e-06,5e-06,0.101,29500000000.0,3270000000.0,6.763,-82.44
7e-13,5e-14,6e-10,6e-10,6.5e-06,5.5e-06,0.101,27800000000.0,4100000000.0,6.531,-80.99
7e-13,5e-14,6e-10,6e-10,6.5e-06,6e-06,0.101,27900000000.0,4300000000.0,6.191,-78.92
7e-13,5e-14,6e-10,6e-10,6.5e-06,6.5e-06,0.101,28000000000.0,4960000000.0,11.8,-84.43
7e-13,5e-14,6e-10,6e-10,6.5e-06,7e-06,0.101,27700000000.0,5010000000.0,5.81,-77.6
7e-13,5e-14,6e-10,6e-10,6.5e-06,7.5e-06,0.101,26900000000.0,5040000000.0,7.601,-97.48
7e-13,5e-14,6e-10,6e-10,6.5e-06,8e-06,0.101,26500000000.0,4340000000.0,8.551,-97.32
7e-13,5e-14,6e-10,6e-10,6.5e-06,8.5e-06,0.101,26400000000.0,1530000000.0,11.32,-92.46
7e-13,5e-14,6e-10,6e-10,6.5e-06,9e-06,0.101,26300000000.0,909000000.0,11.74,-90.88
7e-13,5e-14,6e-10,6e-10,7e-06,5e-06,0.109,29800000000.0,2210000000.0,6.543,-83.81
7e-13,5e-14,6e-10,6e-10,7e-06,5.5e-06,0.109,29000000000.0,2900000000.0,6.428,-83.37
7e-13,5e-14,6e-10,6e-10,7e-06,6e-06,0.109,26700000000.0,4190000000.0,6.243,-82.33
7e-13,5e-14,6e-10,6e-10,7e-06,6.5e-06,0.109,26200000000.0,4250000000.0,5.958,-80.4
7e-13,5e-14,6e-10,6e-10,7e-06,7e-06,0.109,25600000000.0,4240000000.0,7.355,-75.22
7e-13,5e-14,6e-10,6e-10,7e-06,7.5e-06,0.109,26700000000.0,5580000000.0,12.54,-88.42
7e-13,5e-14,6e-10,6e-10,7e-06,8e-06,0.109,26600000000.0,789000000.0,11.83,-88.34
7e-13,5e-14,6e-10,6e-10,7e-06,8.5e-06,0.109,26300000000.0,4250000000.0,8.402,-95.88
7e-13,5e-14,6e-10,6e-10,7e-06,9e-06,0.109,25600000000.0,980000000.0,11.93,-91.17
7e-13,5e-14,6e-10,6e-10,7.5e-06,5e-06,0.116,25800000000.0,1530000000.0,6.321,-84.98
7e-13,5e-14,6e-10,6e-10,7.5e-06,5.5e-06,0.116,26200000000.0,1950000000.0,6.218,-84.69
7e-13,5e-14,6e-10,6e-10,7.5e-06,6e-06,0.116,25900000000.0,2550000000.0,6.106,-84.31
7e-13,5e-14,6e-10,6e-10,7.5e-06,6.5e-06,0.116,25300000000.0,3040000000.0,5.956,-83.58
7e-13,5e-14,6e-10,6e-10,7.5e-06,7e-06,0.116,25000000000.0,4150000000.0,5.731,-82.12
7e-13,5e-14,6e-10,6e-10,7.5e-06,7.5e-06,0.116,24800000000.0,4860000000.0,8.278,-79.97
7e-13,5e-14,6e-10,6e-10,7.5e-06,8e-06,0.116,25300000000.0,4160000000.0,6.971,-87.56
7e-13,5e-14,6e-10,6e-10,7.5e-06,8.5e-06,0.116,26300000000.0,4160000000.0,4.89,-78.23
7e-13,5e-14,6e-10,6e-10,7.5e-06,9e-06,0.116,25800000000.0,4170000000.0,8.221,-89.34
7e-13,5e-14,6e-10,6e-10,8e-06,5.5e-06,0.124,24900000000.0,1420000000.0,6.012,-85.85
7e-13,5e-14,6e-10,6e-10,8e-06,6e-06,0.124,24800000000.0,1710000000.0,5.905,-85.58
7e-13,5e-14,6e-10,6e-10,8e-06,6.5e-06,0.124,24800000000.0,2190000000.0,5.796,-85.25
7e-13,5e-14,6e-10,6e-10,8e-06,7e-06,0.124,24600000000.0,2610000000.0,5.668,-84.73
7e-13,5e-14,6e-10,6e-10,8e-06,7.5e-06,0.124,24400000000.0,3040000000.0,5.491,-83.72
7e-13,5e-14,6e-10,6e-10,8e-06,8e-06,0.124,24500000000.0,4060000000.0,5.262,-82.24
7e-13,5e-14,6e-10,6e-10,8e-06,8.5e-06,0.124,26500000000.0,1690000000.0,12.43,-89.51
7e-13,5e-14,6e-10,6e-10,8e-06,9e-06,0.124,26000000000.0,4080000000.0,6.629,-87.38
7e-13,5e-14,6e-10,6e-10,8.5e-06,6e-06,0.132,24300000000.0,1310000000.0,5.713,-86.7
7e-13,5e-14,6e-10,6e-10,8.5e-06,6.5e-06,0.132,24000000000.0,1510000000.0,5.605,-86.43
7e-13,5e-14,6e-10,6e-10,8.5e-06,7e-06,0.132,23900000000.0,1840000000.0,5.497,-86.17
7e-13,5e-14,6e-10,6e-10,8.5e-06,7.5e-06,0.132,24000000000.0,2230000000.0,5.38,-85.78
7e-13,5e-14,6e-10,6e-10,8.5e-06,8e-06,0.132,24100000000.0,2540000000.0,5.238,-85.11
7e-13,5e-14,6e-10,6e-10,8.5e-06,8.5e-06,0.132,24400000000.0,2880000000.0,5.055,-84.01
7e-13,5e-14,6e-10,6e-10,9e-06,5e-06,0.14,23900000000.0,822000000.0,11.62,-92.09
7e-13,5e-14,6e-10,6e-10,9e-06,5.5e-06,0.14,23800000000.0,916000000.0,11.96,-96.02
7e-13,5e-14,6e-10,6e-10,9e-06,6.5e-06,0.14,23700000000.0,1210000000.0,5.425,-87.52
7e-13,5e-14,6e-10,6e-10,9e-06,7e-06,0.14,23600000000.0,1350000000.0,5.315,-87.3
7e-13,5e-14,6e-10,6e-10,9e-06,7.5e-06,0.14,23300000000.0,1570000000.0,5.207,-87.03
7e-13,5e-14,6e-10,6e-10,9e-06,8e-06,0.14,23200000000.0,1870000000.0,5.096,-86.74
7e-13,5e-14,6e-10,6e-10,9e-06,8.5e-06,0.14,23200000000.0,2160000000.0,4.974,-86.3
7e-13,5e-14,6e-10,6e-10,9e-06,9e-06,0.14,23200000000.0,2410000000.0,4.827,-85.56
7e-13,5e-14,6e-10,5e-10,5e-06,5e-06,0.0776,32800000000.0,2270000000.0,9.36,-94.11
7e-13,5e-14,6e-10,5e-10,5e-06,5.5e-06,0.0776,32500000000.0,904000000.0,11.7,-81.89
7e-13,5e-14,6e-10,5e-10,5e-06,6.5e-06,0.0776,32200000000.0,1760000000.0,7.962,-81.68
7e-13,5e-14,6e-10,5e-10,5e-06,7e-06,0.0776,31200000000.0,870000000.0,11.37,-90.47
7e-13,5e-14,6e-10,5e-10,5e-06,7.5e-06,0.0776,30900000000.0,992000000.0,11.25,-89.37
7e-13,5e-14,6e-10,5e-10,5e-06,8e-06,0.0776,31000000000.0,1550000000.0,6.819,-100.4
7e-13,5e-14,6e-10,5e-10,5e-06,8.5e-06,0.0776,31300000000.0,1430000000.0,6.547,-100.3
7e-13,5e-14,6e-10,5e-10,5e-06,9e-06,0.0776,31500000000.0,862000000.0,10.94,-77.09
7e-13,5e-14,6e-10,5e-10,5.5e-06,5e-06,0.0853,31000000000.0,4240000000.0,9.653,-90.14
7e-13,5e-14,6e-10,5e-10,5.5e-06,5.5e-06,0.0853,31500000000.0,874000000.0,9.325,-94.43
7e-13,5e-14,6e-10,5e-10,5.5e-06,6e-06,0.0853,29600000000.0,3820000000.0,8.956,-94.62
7e-13,5e-14,6e-10,5e-10,5.5e-06,6.5e-06,0.0853,30100000000.0,2420000000.0,8.523,-96.07
7e-13,5e-14,6e-10,5e-10,5.5e-06,7e-06,0.0853,30800000000.0,1950000000.0,8.096,-96.27
7e-13,5e-14,6e-10,5e-10,5.5e-06,7.5e-06,0.0853,30600000000.0,1960000000.0,7.594,-97.91
7e-13,5e-14,6e-10,5e-10,5.5e-06,8.5e-06,0.0853,30300000000.0,902000000.0,11.26,-89.73
7e-13,5e-14,6e-10,5e-10,5.5e-06,9e-06,0.0853,30200000000.0,1530000000.0,6.649,-100.2
7e-13,5e-14,6e-10,5e-10,6e-06,5e-06,0.0931,30200000000.0,4240000000.0,6.563,-76.96
7e-13,5e-14,6e-10,5e-10,6e-06,5.5e-06,0.0931,30200000000.0,4260000000.0,9.671,-84.24
7e-13,5e-14,6e-10,5e-10,6e-06,6e-06,0.0931,29200000000.0,4050000000.0,9.195,-93.81
7e-13,5e-14,6e-10,5e-10,6e-06,8e-06,0.0931,29500000000.0,1250000000.0,10.61,-91.28
7e-13,5e-14,6e-10,5e-10,6e-06,8.5e-06,0.0931,29400000000.0,1800000000.0,7.449,-84.78
7e-13,5e-14,6e-10,5e-10,6e-06,9e-06,0.0931,29200000000.0,1650000000.0,7.187,-91.83
7e-13,5e-14,6e-10,5e-10,6.5e-06,5.5e-06,0.101,29400000000.0,4250000000.0,7.95,-90.82
7e-13,5e-14,6e-10,5e-10,6.5e-06,6e-06,0.101,30400000000.0,1200000000.0,12.19,-90.7
7e-13,5e-14,6e-10,5e-10,6.5e-06,6.5e-06,0.101,29800000000.0,4260000000.0,9.049,-91.66
7e-13,5e-14,6e-10,5e-10,6.5e-06,7e-06,0.101,28700000000.0,1050000000.0,11.93,-90.65
7e-13,5e-14,6e-10,5e-10,6.5e-06,7.5e-06,0.101,28300000000.0,4050000000.0,8.546,-96.28
7e-13,5e-14,6e-10,5e-10,6.5e-06,8.5e-06,0.101,28500000000.0,3280000000.0,7.744,-95.62
7e-13,5e-14,6e-10,5e-10,6.5e-06,9e-06,0.101,28400000000.0,2240000000.0,7.674,-94.81
7e-13,5e-14,6e-10,5e-10,7e-06,5e-06,0.109,28900000000.0,3060000000.0,6.59,-81.89
7e-13,5e-14,6e-10,5e-10,7e-06,5.5e-06,0.109,28800000000.0,3960000000.0,6.326,-80.31
7e-13,5e-14,6e-10,5e-10,7e-06,6e-06,0.109,29500000000.0,4240000000.0,6.005,-78.9
7e-13,5e-14,6e-10,5e-10,7e-06,6.5e-06,0.109,29100000000.0,4240000000.0,7.419,-89.88
7e-13,5e-14,6e-10,5e-10,7e-06,7e-06,0.109,28300000000.0,5050000000.0,7.165,-97.22
7e-13,5e-14,6e-10,5e-10,7e-06,7.5e-06,0.109,29000000000.0,4220000000.0,8.579,-95.7
7e-13,5e-14,6e-10,5e-10,7e-06,8e-06,0.109,28100000000.0,1960000000.0,0.203,-90.57
7e-13,5e-14,6e-10,5e-10,7e-06,8.5e-06,0.109,27800000000.0,4050000000.0,8.221,-96.06
7e-13,5e-14,6e-10,5e-10,7e-06,9e-06,0.109,27700000000.0,934000000.0,11.68,-90.41
7e-13,5e-14,6e-10,5e-10,7.5e-06,5e-06,0.116,28500000000.0,2180000000.0,6.411,-83.3
7e-13,5e-14,6e-10,5e-10,7.5e-06,5.5e-06,0.116,31300000000.0,2760000000.0,6.277,-82.77
7e-13,5e-14,6e-10,5e-10,7.5e-06,6e-06,0.116,27700000000.0,3280000000.0,6.06,-81.54
7e-13,5e-14,6e-10,5e-10,7.5e-06,6.5e-06,0.116,35600000000.0,4180000000.0,5.778,-80.01
7e-13,5e-14,6e-10,5e-10,7.5e-06,7e-06,0.116,27900000000.0,5010000000.0,11.92,-83.21
7e-13,5e-14,6e-10,5e-10,7.5e-06,7.5e-06,0.116,28500000000.0,4850000000.0,7.899,-76.48
7e-13,5e-14,6e-10,5e-10,7.5e-06,8.5e-06,0.116,27700000000.0,4160000000.0,8.218,-93.95
7e-13,5e-14,6e-10,5e-10,7.5e-06,9e-06,0.116,27200000000.0,3930000000.0,8.092,-95.06
7e-13,5e-14,6e-10,5e-10,8e-06,5e-06,0.124,27200000000.0,1560000000.0,6.199,-84.39
7e-13,5e-14,6e-10,5e-10,8e-06,5.5e-06,0.124,27100000000.0,1950000000.0,6.096,-84.1
7e-13,5e-14,6e-10,5e-10,8e-06,6e-06,0.124,27600000000.0,2450000000.0,5.974,-83.67
7e-13,5e-14,6e-10,5e-10,8e-06,6.5e-06,0.124,26900000000.0,2840000000.0,5.799,-82.78
7e-13,5e-14,6e-10,5e-10,8e-06,7e-06,0.124,26500000000.0,2800000000.0,5.559,-81.39
7e-13,5e-14,6e-10,5e-10,8e-06,8e-06,0.124,26800000000.0,4130000000.0,5.019,-79.21
7e-13,5e-14,6e-10,5e-10,8e-06,8.5e-06,0.124,27000000000.0,4130000000.0,4.773,-78.84
7e-13,5e-14,6e-10,5e-10,8e-06,9e-06,0.124,25900000000.0,1120000000.0,12.04,-90.27
7e-13,5e-14,6e-10,5e-10,8.5e-06,5e-06,0.132,26600000000.0,1280000000.0,5.999,-85.41
7e-13,5e-14,6e-10,5e-10,8.5e-06,5.5e-06,0.132,26400000000.0,1440000000.0,5.895,-85.17
7e-13,5e-14,6e-10,5e-10,8.5e-06,6e-06,0.132,26300000000.0,1730000000.0,5.792,-84.91
7e-13,5e-14,6e-10,5e-10,8.5e-06,6.5e-06,0.132,26400000000.0,2130000000.0,5.678,-84.56
7e-13,5e-14,6e-10,5e-10,8.5e-06,7e-06,0.132,26200000000.0,2490000000.0,5.534,-83.93
7e-13,5e-14,6e-10,5e-10,8.5e-06,7.5e-06,0.132,25700000000.0,2790000000.0,5.34,-82.86
7e-13,5e-14,6e-10,5e-10,8.5e-06,8.5e-06,0.132,25700000000.0,3990000000.0,4.864,-80.87
7e-13,5e-14,6e-10,5e-10,8.5e-06,9e-06,0.132,26300000000.0,4060000000.0,4.618,-79.89
7e-13,5e-14,6e-10,5e-10,9e-06,5e-06,0.14,26000000000.0,1150000000.0,5.815,-86.39
7e-13,5e-14,6e-10,5e-10,9e-06,6e-06,0.14,25800000000.0,1330000000.0,5.601,-85.91
7e-13,5e-14,6e-10,5e-10,9e-06,7e-06,0.14,25400000000.0,1830000000.0,5.389,-85.43
7e-13,5e-14,6e-10,5e-10,9e-06,7.5e-06,0.14,25300000000.0,2150000000.0,5.265,-84.98
7e-13,5e-14,6e-10,5e-10,9e-06,8e-06,0.14,25200000000.0,2410000000.0,5.108,-84.22
7e-13,5e-14,6e-10,5e-10,9e-06,8.5e-06,0.14,24900000000.0,2650000000.0,4.915,-83.17
7e-13,5e-14,6e-10,5e-10,9e-06,9e-06,0.14,24900000000.0,2920000000.0,4.704,-82.16
7e-13,5e-14,6e-10,5.5e-10,5e-06,5e-06,0.0776,31600000000.0,4250000000.0,9.604,-93.15
7e-13,5e-14,6e-10,5.5e-10,5e-06,5.5e-06,0.0776,29600000000.0,3910000000.0,9.196,-94.72
7e-13,5e-14,6e-10,5.5e-10,5e-06,6e-06,0.0776,29400000000.0,2410000000.0,8.727,-96.65
7e-13,5e-14,6e-10,5.5e-10,5e-06,6.5e-06,0.0776,29300000000.0,1840000000.0,8.27,-97.97
7e-13,5e-14,6e-10,5.5e-10,5e-06,7e-06,0.0776,29600000000.0,1620000000.0,7.858,-98.56
7e-13,5e-14,6e-10,5.5e-10,5e-06,7.5e-06,0.0776,30200000000.0,1500000000.0,7.483,-98.54
7e-13,5e-14,6e-10,5.5e-10,5e-06,8e-06,0.0776,30400000000.0,832000000.0,11.47,-87.03
7e-13,5e-14,6e-10,5.5e-10,5e-06,8.5e-06,0.0776,30400000000.0,1370000000.0,6.77,-93.13
7e-13,5e-14,6e-10,5.5e-10,5e-06,9e-06,0.0776,30300000000.0,972000000.0,11.06,-88.69
7e-13,5e-14,6e-10,5.5e-10,5.5e-06,5e-06,0.0853,30100000000.0,1230000000.0,12.21,-91.72
7e-13,5e-14,6e-10,5.5e-10,5.5e-06,5.5e-06,0.0853,29500000000.0,4120000000.0,9.481,-93.08
7e-13,5e-14,6e-10,5.5e-10,5.5e-06,6e-06,0.0853,28400000000.0,4170000000.0,9.087,-95.4
7e-13,5e-14,6e-10,5.5e-10,5.5e-06,6.5e-06,0.0853,29600000000.0,518000000.0,8.03,-80.06
7e-13,5e-14,6e-10,5.5e-10,5.5e-06,7e-06,0.0853,29400000000.0,3010000000.0,8.052,-96.76
7e-13,5e-14,6e-10,5.5e-10,5.5e-06,7.5e-06,0.0853,29200000000.0,2030000000.0,7.771,-97.37
7e-13,5e-14,6e-10,5.5e-10,5.5e-06,8e-06,0.0853,29100000000.0,1690000000.0,7.552,-93.54
7e-13,5e-14,6e-10,5.5e-10,5.5e-06,8.5e-06,0.0853,29000000000.0,1740000000.0,7.273,-97.47
7e-13,5e-14,6e-10,5.5e-10,5.5e-06,9e-06,0.0853,28800000000.0,1430000000.0,6.979,-96.46
7e-13,5e-14,6e-10,5.5e-10,6e-06,5.5e-06,0.0931,29100000000.0,4300000000.0,8.003,-94.92
7e-13,5e-14,6e-10,5.5e-10,6e-06,6e-06,0.0931,29300000000.0,4320000000.0,9.378,-89.18
7e-13,5e-14,6e-10,5.5e-10,6e-06,6.5e-06,0.0931,28600000000.0,4300000000.0,9.03,-95.86
7e-13,5e-14,6e-10,5.5e-10,6e-06,7e-06,0.0931,28600000000.0,4160000000.0,8.771,-95.98
7e-13,5e-14,6e-10,5.5e-10,6e-06,7.5e-06,0.0931,28400000000.0,2010000000.0,8.327,-96.01
7e-13,5e-14,6e-10,5.5e-10,6e-06,8e-06,0.0931,28200000000.0,1550000000.0,8.076,-95.41
7e-13,5e-14,6e-10,5.5e-10,6e-06,9e-06,0.0931,28200000000.0,862000000.0,11.44,-89.4
7e-13,5e-14,6e-10,5.5e-10,6.5e-06,5e-06,0.101,28700000000.0,3890000000.0,6.729,-81.08
7e-13,5e-14,6e-10,5.5e-10,6.5e-06,5.5e-06,0.101,30000000000.0,1500000000.0,12.5,-90.58
7e-13,5e-14,6e-10,5.5e-10,6.5e-06,6e-06,0.101,28900000000.0,5150000000.0,7.783,-88.75
7e-13,5e-14,6e-10,5.5e-10,6.5e-06,6.5e-06,0.101,28800000000.0,4290000000.0,8.966,-89.38
7e-13,5e-14,6e-10,5.5e-10,6.5e-06,7e-06,0.101,28200000000.0,2310000000.0,11.1,-102.0
7e-13,5e-14,6e-10,5.5e-10,6.5e-06,7.5e-06,0.101,27400000000.0,4210000000.0,8.562,-94.88
7e-13,5e-14,6e-10,5.5e-10,6.5e-06,8e-06,0.101,27500000000.0,4100000000.0,8.427,-96.44
7e-13,5e-14,6e-10,5.5e-10,6.5e-06,8.5e-06,0.101,27400000000.0,931000000.0,11.7,-90.21
7e-13,5e-14,6e-10,5.5e-10,7e-06,5e-06,0.109,28600000000.0,2690000000.0,6.585,-82.97
7e-13,5e-14,6e-10,5.5e-10,7e-06,5.5e-06,0.109,28700000000.0,3320000000.0,6.417,-82.13
7e-13,5e-14,6e-10,5.5e-10,7e-06,6e-06,0.109,29500000000.0,4080000000.0,6.141,-80.33
7e-13,5e-14,6e-10,5.5e-10,7e-06,6.5e-06,0.109,28500000000.0,2730000000.0,5.819,-78.81
7e-13,5e-14,6e-10,5.5e-10,7e-06,7e-06,0.109,28400000000.0,5020000000.0,11.91,-79.88
7e-13,5e-14,6e-10,5.5e-10,7e-06,7.5e-06,0.109,27800000000.0,4240000000.0,8.588,-87.28
7e-13,5e-14,6e-10,5.5e-10,7e-06,8e-06,0.109,27500000000.0,4240000000.0,8.47,-96.25
7e-13,5e-14,6e-10,5.5e-10,7e-06,8.5e-06,0.109,26800000000.0,4200000000.0,8.321,-95.95
7e-13,5e-14,6e-10,5.5e-10,7e-06,9e-06,0.109,26600000000.0,3310000000.0,8.152,-95.7
7e-13,5e-14,6e-10,5.5e-10,7.5e-06,5e-06,0.116,27400000000.0,1800000000.0,6.365,-84.16
7e-13,5e-14,6e-10,5.5e-10,7.5e-06,6e-06,0.116,26900000000.0,2900000000.0,6.116,-83.19
7e-13,5e-14,6e-10,5.5e-10,7.5e-06,7e-06,0.116,26000000000.0,4190000000.0,5.615,-80.24
7e-13,5e-14,6e-10,5.5e-10,7.5e-06,7.5e-06,0.116,25700000000.0,4190000000.0,5.307,-78.86
7e-13,5e-14,6e-10,5.5e-10,7.5e-06,8e-06,0.116,26600000000.0,4180000000.0,5.039,-78.21
7e-13,5e-14,6e-10,5.5e-10,7.5e-06,8.5e-06,0.116,26600000000.0,4180000000.0,8.233,-81.97
7e-13,5e-14,6e-10,5.5e-10,8e-06,5e-06,0.124,26100000000.0,1380000000.0,6.156,-85.26
7e-13,5e-14,6e-10,5.5e-10,8e-06,5.5e-06,0.124,26000000000.0,1640000000.0,6.052,-85.0
7e-13,5e-14,6e-10,5.5e-10,8e-06,6e-06,0.124,26100000000.0,2070000000.0,5.946,-84.69
7e-13,5e-14,6e-10,5.5e-10,8e-06,6.5e-06,0.124,25900000000.0,2540000000.0,5.82,-84.21
7e-13,5e-14,6e-10,5.5e-10,8e-06,7e-06,0.124,25400000000.0,2920000000.0,5.644,-83.25
